 -2.2294167e+001 -2.0114067e+001  5.0382400e+003  7.9460046e-001  4.6015714e+001  0.0000000e+000
 -2.2351500e+001 -2.0868667e+001  5.2374000e+003  7.5302856e-001  4.6019561e+001  3.1585123e-002
 -2.2536000e+001 -2.1296500e+001  5.2788700e+003  6.7881690e-001  4.6026594e+001  3.0803727e-002
 -2.3106167e+001 -2.1131333e+001  5.0183000e+003  8.2188045e-001  4.6012641e+001  0.0000000e+000
 -2.2913167e+001 -2.0523667e+001  4.7048500e+003  9.3561168e-001  4.6002171e+001  1.1770290e-001
 -2.2875667e+001 -1.9864167e+001  4.7493800e+003  9.6283685e-001  4.5999068e+001  1.2343796e+000
 -2.2852167e+001 -1.9212667e+001  5.0190600e+003  8.5122960e-001  4.6009586e+001  5.9126044e-001
 -2.2714500e+001 -1.8588833e+001  4.9808600e+003  1.0270527e+000  4.5992765e+001  1.8321139e+000
 -2.2710667e+001 -1.7872333e+001  4.6593800e+003  1.1838429e+000  4.5977976e+001  6.9638153e+000
 -2.2651167e+001 -1.7203000e+001  4.4638200e+003  1.3984305e+000  4.5956338e+001  4.4122260e+000
 -2.2224333e+001 -1.5872000e+001  4.2395000e+003  1.4687227e+000  4.5948912e+001  2.1304971e+000
 -2.2821333e+001 -1.5862333e+001  4.3351800e+003  1.5578289e+000  4.5939939e+001  1.2749753e+000
 -2.2906500e+001 -1.6556833e+001  4.6679900e+003  1.2358014e+000  4.5972415e+001  8.3181632e+000
 -2.3131667e+001 -1.7511000e+001  5.0773200e+003  1.1823522e+000  4.5977752e+001  6.9078138e+000
 -2.3442333e+001 -1.8401000e+001  4.6510700e+003  1.0990218e+000  4.5986067e+001  1.5629303e+000
 -2.3495833e+001 -1.9331667e+001  5.0184400e+003  9.3795093e-001  4.6001571e+001  7.4578118e-001
 -2.3691167e+001 -2.0154000e+001  4.7077700e+003  1.0627437e+000  4.5989354e+001  1.9472555e+000
 -2.3844167e+001 -2.0988167e+001  5.9872600e+003  6.6855954e-001  4.6026991e+001  0.0000000e+000
 -2.4409500e+001 -2.0187500e+001  4.7029400e+003  1.1220521e+000  4.5984251e+001  0.0000000e+000
 -2.4950667e+001 -2.0724500e+001  4.9761100e+003  9.3958648e-001  4.6001897e+001  0.0000000e+000
 -2.4805000e+001 -1.9804333e+001  5.1587600e+003  1.1584781e+000  4.5980136e+001  0.0000000e+000
 -2.4143767e+001 -1.9332783e+001  4.8166800e+003  1.2723464e+000  4.5969202e+001  0.0000000e+000
 -2.4148833e+001 -1.8357833e+001  4.6281000e+003  1.4507336e+000  4.5950990e+001  8.6926782e-002
 -2.3405167e+001 -1.6821333e+001  4.7884300e+003  1.0214910e+000  4.5994166e+001  1.9421086e+000
 -2.3185667e+001 -1.5881833e+001  5.0359300e+003  1.1429752e+000  4.5981935e+001  2.9982685e+000
 -2.2999000e+001 -1.4989500e+001  4.9484200e+003  1.3328574e+000  4.5962549e+001  1.3337716e+000
 -2.0813500e+001 -1.5871667e+001  4.6270600e+003  1.3175994e+000  4.5965207e+001  9.6677150e-001
 -2.0795500e+001 -1.6782333e+001  5.2152600e+003  1.1322567e+000  4.5983131e+001  8.5032688e-001
 -2.0352500e+001 -1.7510667e+001  4.5521800e+003  1.1169859e+000  4.5984974e+001  1.1719948e-001
             NaN             NaN             NaN             NaN             NaN             NaN
 -2.0915833e+001 -1.7863000e+001  5.4106300e+003  1.0498886e+000  4.5991679e+001  5.2301497e-001
 -2.0943833e+001 -1.8692167e+001  4.6942300e+003  9.9420184e-001  4.5996938e+001  6.8440596e-001
 -2.1190167e+001 -1.9487167e+001  5.1468800e+003  8.8125290e-001  4.6006477e+001  0.0000000e+000
 -2.0726333e+001 -1.9671167e+001  4.7814700e+003  9.0992608e-001  4.6003895e+001  0.0000000e+000
 -2.0972833e+001 -2.0513500e+001  4.8386000e+003  8.4696984e-001  4.6011684e+001  0.0000000e+000
 -2.0395000e+001 -2.1208333e+001  5.3532900e+003  7.0210539e-001  4.6024271e+001  0.0000000e+000
 -2.1917167e+001 -2.1385000e+001             NaN             NaN             NaN             NaN
 -2.1882000e+001 -2.0849000e+001             NaN             NaN             NaN             NaN
 -2.1879833e+001 -2.0846833e+001  4.7535000e+003  8.4201603e-001  4.6012652e+001  0.0000000e+000
 -2.1857833e+001 -2.0488500e+001  4.6244000e+003  9.3927952e-001  4.6003434e+001  6.5448650e-002
 -2.1831667e+001 -2.0141667e+001  4.7000000e+003  9.4305630e-001  4.6003116e+001  7.7999606e-002
 -2.1788500e+001 -1.9778167e+001  4.5735500e+003  9.8198647e-001  4.5998800e+001  1.8292921e-001
 -2.1784167e+001 -1.9421500e+001  5.0489200e+003  9.0051312e-001  4.6006188e+001  1.6462118e-001
 -2.1749833e+001 -1.8918667e+001  5.0005000e+003  9.4115747e-001  4.6002590e+001  3.2656372e-001
 -2.1731833e+001 -1.8562500e+001  5.0001400e+003  9.4975127e-001  4.6001537e+001  5.3419113e-001
 -2.1668217e+001 -1.8182067e+001  5.1464000e+003  9.5811944e-001  4.6000615e+001  1.3927973e+000
 -2.1604500e+001 -1.7809000e+001  4.9974600e+003  9.8220984e-001  4.5998546e+001  8.0382146e-001
 -2.1618167e+001 -1.7419333e+001  4.7415000e+003  1.0860028e+000  4.5988446e+001  3.2868755e+000
 -2.1509833e+001 -1.7082333e+001  5.1015800e+003  1.0480529e+000  4.5992057e+001  2.2424845e+000
 -2.1463667e+001 -1.6717000e+001  4.8993700e+003  1.1019944e+000  4.5986721e+001  3.4633570e+000
 -2.1383833e+001 -1.6383000e+001  4.7985800e+003  1.1584983e+000  4.5981060e+001  4.6315670e+000
 -2.1339833e+001 -1.6006167e+001  4.9675800e+003  1.1776379e+000  4.5978964e+001  5.4050570e+000
 -2.1267833e+001 -1.5640000e+001  4.7521000e+003  1.2287632e+000  4.5974091e+001  6.0193490e+000
 -2.1250333e+001 -1.5289833e+001  4.6218300e+003  1.2544145e+000  4.5971399e+001  7.2203538e+000
 -2.1146667e+001 -1.4905667e+001  4.8993060e+003  1.3169550e+000  4.5964094e+001  6.4610399e+000
 -2.1057167e+001 -1.4501833e+001  4.6970700e+003  1.5612868e+000  4.5939220e+001  3.8519209e+000
 -2.1010333e+001 -1.4154500e+001  4.8982900e+003  1.5975767e+000  4.5935757e+001  3.3911003e+000
 -2.0915167e+001 -1.3721167e+001  4.3960400e+003  1.6594391e+000  4.5929004e+001  1.8558452e+000
 -2.0784000e+001 -1.3294000e+001  4.5993300e+003  1.8120277e+000  4.5911820e+001  4.3034215e-001
 -2.0701500e+001 -1.2978833e+001  4.4047500e+003  1.8473751e+000  4.5907899e+001  1.0813036e-001
 -2.0432333e+001 -1.2594167e+001  3.8019000e+003  2.4406800e+000  4.5835316e+001  0.0000000e+000
 -2.1484167e+001 -1.4154000e+001  4.2981100e+003  1.7677653e+000  4.5917800e+001  8.2778460e-002
 -2.1586917e+001 -1.4767000e+001  4.2267500e+003  1.6942140e+000  4.5925296e+001  2.8061017e-001
 -2.1777667e+001 -1.5360833e+001  4.4583000e+003  1.5370409e+000  4.5942026e+001  1.0134560e+000
 -2.1808167e+001 -1.5915667e+001  4.1467200e+003  1.6498469e+000  4.5931197e+001  1.0523417e+000
 -2.1882500e+001 -1.6360667e+001  4.4193000e+003  1.4753725e+000  4.5949190e+001  3.0476395e+000
 -2.1942000e+001 -1.6794167e+001  4.1979500e+003  1.4731950e+000  4.5949584e+001  4.2323403e+000
 -2.1996500e+001 -1.7258167e+001  4.4991700e+003  1.2862426e+000  4.5968110e+001  7.2661779e+000
 -2.2068167e+001 -1.7713833e+001  4.3995100e+003  1.3018987e+000  4.5966690e+001  8.5792475e+000
 -2.2126667e+001 -1.8167167e+001  4.6213600e+003  1.1363122e+000  4.5983032e+001  5.0071058e+000
 -2.2185000e+001 -1.8598167e+001  4.7980100e+003  1.0452385e+000  4.5991804e+001  1.7570584e+000
 -2.2141667e+001 -1.9050333e+001  4.7557300e+003  1.0060777e+000  4.5995465e+001  1.3075830e+000
 -2.2248333e+001 -1.9491667e+001  5.0984600e+003  8.2248204e-001  4.6013161e+001  0.0000000e+000
 -2.2294167e+001 -2.0114067e+001  4.9785500e+003  8.3712228e-001  4.6011810e+001  0.0000000e+000
 -2.2351500e+001 -2.0868667e+001  5.1474200e+003  7.5591313e-001  4.6019730e+001  0.0000000e+000
 -2.2536000e+001 -2.1296500e+001  5.2005500e+003  6.8405572e-001  4.6025794e+001  4.2491522e-002
 -2.3106167e+001 -2.1131333e+001  4.8968800e+003  8.3949515e-001  4.6011626e+001  0.0000000e+000
 -2.2913167e+001 -2.0523667e+001  4.6490000e+003  9.4736070e-001  4.6001343e+001  1.0406649e-001
 -2.2875667e+001 -1.9864167e+001  4.6968800e+003  1.0222089e+000  4.5993605e+001  2.5938993e+000
 -2.2852167e+001 -1.9212667e+001  4.9483700e+003  8.6939513e-001  4.6007908e+001  6.8423778e-001
 -2.2714500e+001 -1.8588833e+001  4.9114100e+003  1.0313769e+000  4.5992768e+001  2.0069129e+000
 -2.2710667e+001 -1.7872333e+001  4.5975000e+003  1.2150589e+000  4.5974643e+001  7.3358233e+000
 -2.2651167e+001 -1.7203000e+001  4.4116000e+003  1.3981448e+000  4.5956620e+001  4.4988328e+000
 -2.2274333e+001 -1.6585500e+001  4.7318200e+003  1.3511594e+000  4.5961389e+001  5.7116853e+000
 -2.2224333e+001 -1.5872000e+001  4.1983300e+003  1.5340681e+000  4.5942398e+001  1.1352261e+000
 -2.2821333e+001 -1.5862333e+001  4.2978100e+003  1.5717641e+000  4.5938368e+001  1.2755399e+000
 -2.2906500e+001 -1.6556833e+001  4.6208800e+003  1.2434501e+000  4.5971792e+001  8.1894506e+000
 -2.3131667e+001 -1.7511000e+001  5.0243100e+003  1.1830564e+000  4.5977671e+001  6.8133626e+000
 -2.3442333e+001 -1.8401000e+001  4.5987800e+003  1.1710851e+000  4.5978580e+001  2.2464440e+000
 -2.3495833e+001 -1.9331667e+001  4.9486300e+003  9.3981542e-001  4.6001187e+001  7.8544740e-001
 -2.3691167e+001 -2.0154000e+001  4.6505300e+003  1.0822921e+000  4.5987373e+001  2.2052380e+000
 -2.3844167e+001 -2.0988167e+001  5.8230800e+003  6.6950742e-001  4.6026632e+001  0.0000000e+000
 -2.4409500e+001 -2.0187500e+001  4.6545400e+003  1.1575275e+000  4.5980164e+001  0.0000000e+000
 -2.4950667e+001 -2.0724500e+001  4.8968700e+003  9.6490525e-001  4.5999507e+001  0.0000000e+000
 -2.4805000e+001 -1.9804333e+001  5.0697400e+003  1.1615285e+000  4.5979709e+001  0.0000000e+000
 -2.4143767e+001 -1.9332783e+001  4.7560300e+003  1.2741791e+000  4.5968733e+001  0.0000000e+000
 -2.4148833e+001 -1.8357833e+001  4.5767600e+003  1.4547783e+000  4.5950598e+001  1.9676836e-001
 -2.3405167e+001 -1.6821333e+001  4.7250900e+003  1.0275159e+000  4.5993193e+001  1.9710613e+000
 -2.3185667e+001 -1.5881833e+001  4.9625000e+003  1.1446488e+000  4.5981781e+001  2.9670771e+000
 -2.2999000e+001 -1.4989500e+001  4.8792500e+003  1.3428582e+000  4.5961507e+001  1.2957001e+000
 -2.0813500e+001 -1.5871667e+001  4.5756000e+003  1.3215783e+000  4.5964461e+001  1.0449222e+000
 -2.0795500e+001 -1.6782333e+001  5.1339100e+003  1.1319163e+000  4.5983197e+001  9.4654050e-001
 -2.0352500e+001 -1.7510667e+001  4.5001700e+003  1.1182117e+000  4.5985168e+001  1.1719948e-001
             NaN             NaN             NaN             NaN             NaN             NaN
 -2.0915833e+001 -1.7863000e+001  5.3108300e+003  1.0501735e+000  4.5991314e+001  4.8645378e-001
 -2.0943833e+001 -1.8692167e+001  4.6312400e+003  1.1082403e+000  4.5986087e+001  1.0065480e+000
 -2.1190167e+001 -1.9487167e+001  5.0640500e+003  8.8387267e-001  4.6006672e+001  0.0000000e+000
 -2.0726333e+001 -1.9671167e+001  4.7191500e+003  9.2421549e-001  4.6002628e+001             NaN
 -2.0972833e+001 -2.0513500e+001  4.7741000e+003  8.6016016e-001  4.6010369e+001  2.6172372e-002
 -2.0395000e+001 -2.1208333e+001  5.1807900e+003  7.2552055e-001  4.6022527e+001  0.0000000e+000
 -2.1917167e+001 -2.1385000e+001             NaN             NaN             NaN             NaN
 -2.1882000e+001 -2.0849000e+001             NaN             NaN             NaN             NaN
 -2.1879833e+001 -2.0846833e+001  4.5031400e+003  1.0848635e+000  4.5989855e+001  0.0000000e+000
 -2.1857833e+001 -2.0488500e+001  4.5480000e+003  1.0285604e+000  4.5995082e+001  4.3986593e-002
 -2.1831667e+001 -2.0141667e+001  4.6312400e+003  9.9234953e-001  4.5998479e+001  1.1793044e-001
 -2.1788500e+001 -1.9778167e+001  4.5240600e+003  1.0298848e+000  4.5994265e+001  6.2379277e-001
 -2.1784167e+001 -1.9421500e+001  5.0010300e+003  9.0309889e-001  4.6005947e+001             NaN
 -2.1749833e+001 -1.8918667e+001  4.9001600e+003  9.5200115e-001  4.6001605e+001  4.2825042e-001
 -2.1731833e+001 -1.8562500e+001  4.8986500e+003  9.8506867e-001  4.5998230e+001  7.6706600e-001
 -2.1668217e+001 -1.8182067e+001  4.9985300e+003  9.6148070e-001  4.6000365e+001  1.0701852e+000
 -2.1604500e+001 -1.7809000e+001  4.8998200e+003  9.9897084e-001  4.5996975e+001  8.4831477e-001
 -2.1618167e+001 -1.7419333e+001  4.7015000e+003  1.1163881e+000  4.5985600e+001  3.9252054e+000
 -2.1509833e+001 -1.7082333e+001  4.9975800e+003  1.0517335e+000  4.5991719e+001  2.2022532e+000
 -2.1463667e+001 -1.6717000e+001  4.7967800e+003  1.1067339e+000  4.5986310e+001  3.5560538e+000
 -2.1383833e+001 -1.6383000e+001  4.7239200e+003  1.1588554e+000  4.5981015e+001  4.4786718e+000
 -2.1339833e+001 -1.6006167e+001  4.9042400e+003  1.1815278e+000  4.5978663e+001  5.4600489e+000
 -2.1267833e+001 -1.5640000e+001  4.6921000e+003  1.2397647e+000  4.5972980e+001  5.9855618e+000
 -2.1250333e+001 -1.5289833e+001  4.5710200e+003  1.2590705e+000  4.5970817e+001  7.2661510e+000
 -2.1146667e+001 -1.4905667e+001  4.8392090e+003  1.3170937e+000  4.5964224e+001  6.3847872e+000
 -2.1057167e+001 -1.4501833e+001  4.6478300e+003  1.5631362e+000  4.5939013e+001  3.7132527e+000
 -2.1010333e+001 -1.4154500e+001  4.8405100e+003  1.6030855e+000  4.5934850e+001  3.1822359e+000
 -2.0915167e+001 -1.3721167e+001  4.3380000e+003  1.6685216e+000  4.5927892e+001  1.9100400e+000
 -2.0784000e+001 -1.3294000e+001  4.5492900e+003  1.8134401e+000  4.5911671e+001  4.9946380e-001
 -2.0701500e+001 -1.2978833e+001  4.3610900e+003  1.8532970e+000  4.5907353e+001  9.7032153e-002
 -2.0432333e+001 -1.2594167e+001  3.7515900e+003  2.4559307e+000  4.5833600e+001  0.0000000e+000
 -2.1484167e+001 -1.4154000e+001  4.2603400e+003  1.7743089e+000  4.5917033e+001  8.0455644e-002
 -2.1586917e+001 -1.4767000e+001  4.1899500e+003  1.6994630e+000  4.5924823e+001  2.8620830e-001
 -2.1777667e+001 -1.5360833e+001  4.4306100e+003  1.5372342e+000  4.5942178e+001  1.0606939e+000
 -2.1808167e+001 -1.5915667e+001  4.1010800e+003  1.6697202e+000  4.5928960e+001  1.0057344e+000
 -2.1882500e+001 -1.6360667e+001  4.3787900e+003  1.4874121e+000  4.5948089e+001  2.7603651e+000
 -2.1942000e+001 -1.6794167e+001  4.1580800e+003  1.4911094e+000  4.5947511e+001  4.0289741e+000
 -2.1996500e+001 -1.7258167e+001  4.4506200e+003  1.2953227e+000  4.5967115e+001  7.3319909e+000
 -2.2068167e+001 -1.7713833e+001  4.3599500e+003  1.3209203e+000  4.5964864e+001  9.2134852e+000
 -2.2126667e+001 -1.8167167e+001  4.5766200e+003  1.1535890e+000  4.5981542e+001  5.4748372e+000
 -2.2185000e+001 -1.8598167e+001  4.7361900e+003  1.0646773e+000  4.5990410e+001  2.6097461e+000
 -2.2141667e+001 -1.9050333e+001  4.6898800e+003  1.0204126e+000  4.5994223e+001  1.4686595e+000
 -2.2248333e+001 -1.9491667e+001  5.0203800e+003  8.3048067e-001  4.6012689e+001  3.0700496e-002
 -2.2294167e+001 -2.0114067e+001  4.9179600e+003  8.5800051e-001  4.6009834e+001  0.0000000e+000
 -2.2351500e+001 -2.0868667e+001  5.0480900e+003  7.6544715e-001  4.6018665e+001  0.0000000e+000
 -2.2536000e+001 -2.1296500e+001  5.0975300e+003  7.3423216e-001  4.6021348e+001  2.8003388e-002
 -2.3106167e+001 -2.1131333e+001  4.7971500e+003  8.7917535e-001  4.6007855e+001  0.0000000e+000
 -2.2913167e+001 -2.0523667e+001  4.5891300e+003  9.9871471e-001  4.5996070e+001  1.3138928e-001
 -2.2875667e+001 -1.9864167e+001  4.6476700e+003  1.0616535e+000  4.5989474e+001  3.2463316e+000
 -2.2852167e+001 -1.9212667e+001  4.8771100e+003  8.9132270e-001  4.6006028e+001  1.0154491e+000
 -2.2714500e+001 -1.8588833e+001  4.7121900e+003  1.0939993e+000  4.5986537e+001  3.9054409e+000
 -2.2710667e+001 -1.7872333e+001  4.5483600e+003  1.2418840e+000  4.5972238e+001  8.0436968e+000
 -2.2651167e+001 -1.7203000e+001  4.3631600e+003  1.4191106e+000  4.5954533e+001  4.3334952e+000
 -2.2274333e+001 -1.6585500e+001  4.6732500e+003  1.3523870e+000  4.5961077e+001  5.6352016e+000
 -2.2224333e+001 -1.5872000e+001  4.1610600e+003  1.5617092e+000  4.5939138e+001  7.7704559e-001
 -2.2821333e+001 -1.5862333e+001  4.2565800e+003  1.6106058e+000  4.5934540e+001  1.0945702e+000
 -2.2906500e+001 -1.6556833e+001  4.5755200e+003  1.2530358e+000  4.5970706e+001  8.0154822e+000
 -2.3131667e+001 -1.7511000e+001  4.9496000e+003  1.1914353e+000  4.5977167e+001  7.0090852e+000
 -2.3442333e+001 -1.8401000e+001  4.5502800e+003  1.1909257e+000  4.5976638e+001  2.4440319e+000
 -2.3495833e+001 -1.9331667e+001  4.8727500e+003  9.5469129e-001  4.6000288e+001  1.0361041e+000
 -2.3691167e+001 -2.0154000e+001  4.5870300e+003  1.1017876e+000  4.5985685e+001  2.4580536e+000
 -2.3844167e+001 -2.0988167e+001  5.6240400e+003  6.7222797e-001  4.6026668e+001  0.0000000e+000
 -2.4409500e+001 -2.0187500e+001  4.5943500e+003  1.1725765e+000  4.5978849e+001  5.7000023e-002
 -2.4950667e+001 -2.0724500e+001  4.8207300e+003  9.8133453e-001  4.5998026e+001  0.0000000e+000
 -2.4805000e+001 -1.9804333e+001  5.0066300e+003  1.1670139e+000  4.5979260e+001  0.0000000e+000
 -2.4143767e+001 -1.9332783e+001  4.6903700e+003  1.2786651e+000  4.5968233e+001  0.0000000e+000
 -2.4148833e+001 -1.8357833e+001  4.5224600e+003  1.4607653e+000  4.5950055e+001  3.6140619e-001
 -2.3405167e+001 -1.6821333e+001  4.6592500e+003  1.0275278e+000  4.5993330e+001  2.0288113e+000
 -2.3185667e+001 -1.5881833e+001  4.8874100e+003  1.1458931e+000  4.5981940e+001  3.0061305e+000
 -2.2999000e+001 -1.4989500e+001  4.8094400e+003  1.3474835e+000  4.5961004e+001  1.2124504e+000
 -2.0813500e+001 -1.5871667e+001  4.5200900e+003  1.3229104e+000  4.5964170e+001  1.0274444e+000
 -2.0795500e+001 -1.6782333e+001  5.0557900e+003  1.1340016e+000  4.5983298e+001  9.5733754e-001
 -2.0352500e+001 -1.7510667e+001  4.4490000e+003  1.1416107e+000  4.5982683e+001  1.1719948e-001
             NaN             NaN             NaN             NaN             NaN             NaN
 -2.0915833e+001 -1.7863000e+001  5.2108200e+003  1.0506044e+000  4.5991233e+001  4.6105087e-001
 -2.0943833e+001 -1.8692167e+001  4.5733200e+003  1.1596692e+000  4.5981102e+001  1.5840270e+000
 -2.1190167e+001 -1.9487167e+001  4.9828400e+003  8.9938360e-001  4.6004963e+001  0.0000000e+000
 -2.0726333e+001 -1.9671167e+001  4.6512900e+003  9.3397271e-001  4.6001936e+001  0.0000000e+000
 -2.0972833e+001 -2.0513500e+001  4.7096400e+003  8.9165716e-001  4.6007069e+001  0.0000000e+000
 -2.0395000e+001 -2.1208333e+001  5.0297300e+003  7.6052736e-001  4.6018852e+001  0.0000000e+000
 -2.1917167e+001 -2.1385000e+001             NaN             NaN             NaN             NaN
 -2.1882000e+001 -2.0849000e+001             NaN             NaN             NaN             NaN
 -2.1879833e+001 -2.0846833e+001  4.4305800e+003  1.1635290e+000  4.5982109e+001  4.8959077e-002
 -2.1857833e+001 -2.0488500e+001  4.4748000e+003  1.0876495e+000  4.5989391e+001  1.0837276e-001
 -2.1831667e+001 -2.0141667e+001  4.5514500e+003  1.0612663e+000  4.5991752e+001  2.7723998e-001
 -2.1788500e+001 -1.9778167e+001  4.4857900e+003  1.0809858e+000  4.5989350e+001  6.7817150e-001
 -2.1784167e+001 -1.9421500e+001  4.9009800e+003  9.0462603e-001  4.6005891e+001  1.0542930e-001
 -2.1749833e+001 -1.8918667e+001  4.8016900e+003  9.7787442e-001  4.5999111e+001  6.5385638e-001
 -2.1731833e+001 -1.8562500e+001  4.8030900e+003  1.0396583e+000  4.5993117e+001  1.0600296e+000
 -2.1668217e+001 -1.8182067e+001  4.8489300e+003  9.7409792e-001  4.5999218e+001  7.2688613e-001
 -2.1604500e+001 -1.7809000e+001  4.7980300e+003  1.0462902e+000  4.5992314e+001  1.4857940e+000
 -2.1618167e+001 -1.7419333e+001  4.6493000e+003  1.1917515e+000  4.5976694e+001  5.2564699e+000
 -2.1509833e+001 -1.7082333e+001  4.8987300e+003  1.0549447e+000  4.5991422e+001  2.3087457e+000
 -2.1463667e+001 -1.6717000e+001  4.6985400e+003  1.1167925e+000  4.5985341e+001  3.6709732e+000
 -2.1383833e+001 -1.6383000e+001  4.6606200e+003  1.1608845e+000  4.5980855e+001  4.6773155e+000
 -2.1339833e+001 -1.6006167e+001  4.8377500e+003  1.1835387e+000  4.5978521e+001  5.4746950e+000
 -2.1267833e+001 -1.5640000e+001  4.6321000e+003  1.2519144e+000  4.5971756e+001  5.7970190e+000
 -2.1250333e+001 -1.5289833e+001  4.5180200e+003  1.2620759e+000  4.5970735e+001  7.1400141e+000
 -2.1146667e+001 -1.4905667e+001  4.7806860e+003  1.3197762e+000  4.5964149e+001  6.4460374e+000
 -2.1057167e+001 -1.4501833e+001  4.5993600e+003  1.5812500e+000  4.5937068e+001             NaN
 -2.1010333e+001 -1.4154500e+001  4.7787400e+003  1.6030117e+000  4.5934855e+001  3.2628815e+000
 -2.0915167e+001 -1.3721167e+001  4.2846300e+003  1.6897518e+000  4.5925676e+001  1.7903363e+000
 -2.0784000e+001 -1.3294000e+001  4.4978100e+003  1.8133866e+000  4.5911857e+001  3.9935240e-001
 -2.0701500e+001 -1.2978833e+001  4.3185000e+003  1.8586284e+000  4.5906511e+001  8.6696232e-002
 -2.0432333e+001 -1.2594167e+001  3.7003600e+003  2.4783611e+000  4.5830472e+001  0.0000000e+000
 -2.1484167e+001 -1.4154000e+001  4.2212000e+003  1.7751328e+000  4.5917073e+001  0.0000000e+000
 -2.1586917e+001 -1.4767000e+001  4.1485300e+003  1.7013019e+000  4.5924839e+001  2.7103711e-001
 -2.1777667e+001 -1.5360833e+001  4.3898600e+003  1.5413919e+000  4.5941331e+001  1.0406413e+000
 -2.1808167e+001 -1.5915667e+001  4.0587600e+003  1.6783686e+000  4.5928116e+001  1.0069018e+000
