 -1.1571667e+001 -3.1856667e+001             NaN
 -1.9041583e+001 -2.5114333e+001             NaN
 -2.1917167e+001 -2.1385000e+001             NaN
 -2.1910583e+001 -2.1377000e+001  3.5780300e+003
 -2.1882000e+001 -2.0849000e+001  3.5854300e+003
 -2.1879833e+001 -2.0846833e+001  3.5758000e+003
 -2.1857833e+001 -2.0488500e+001  3.5609700e+003
 -2.1831667e+001 -2.0141667e+001  3.5275400e+003
 -2.1788500e+001 -1.9778167e+001  3.5405000e+003
 -2.1784167e+001 -1.9421500e+001  3.5327400e+003
 -2.1749833e+001 -1.8918667e+001  3.5490300e+003
 -2.1731833e+001 -1.8562500e+001  3.5321100e+003
 -2.1668217e+001 -1.8182067e+001  3.5265500e+003
 -2.1604500e+001 -1.7809000e+001  3.5111700e+003
 -2.1618167e+001 -1.7419333e+001  3.5295100e+003
 -2.1509833e+001 -1.7082333e+001  3.5398400e+003
 -2.1463667e+001 -1.6717000e+001  3.5131800e+003
 -2.1383833e+001 -1.6383000e+001  3.5222500e+003
 -2.1339833e+001 -1.6006167e+001  3.5142000e+003
 -2.1267833e+001 -1.5640000e+001             NaN
 -2.1250333e+001 -1.5289833e+001  3.4518300e+003
 -2.1146667e+001 -1.4905667e+001  3.4725600e+003
 -2.1057167e+001 -1.4501833e+001  3.4995800e+003
 -2.1010333e+001 -1.4154500e+001  3.6169900e+003
 -2.0915167e+001 -1.3721167e+001  3.6074000e+003
 -2.0784000e+001 -1.3294000e+001  3.5954800e+003
 -2.0701500e+001 -1.2978833e+001  3.5643700e+003
 -2.0806500e+001 -1.2628833e+001             NaN
 -2.0432333e+001 -1.2594167e+001             NaN
 -2.1484167e+001 -1.4154000e+001  3.4616600e+003
 -2.1586917e+001 -1.4767000e+001  3.4302000e+003
 -2.1777667e+001 -1.5360833e+001  3.4856600e+003
 -2.1808167e+001 -1.5915667e+001  3.4581900e+003
 -2.1882500e+001 -1.6360667e+001  3.4359500e+003
 -2.1942000e+001 -1.6794167e+001  3.4977200e+003
 -2.1996500e+001 -1.7258167e+001  3.5122700e+003
 -2.2068167e+001 -1.7713833e+001  3.4662400e+003
 -2.2126667e+001 -1.8167167e+001  3.4967500e+003
 -2.2185000e+001 -1.8598167e+001  3.5229600e+003
 -2.2141667e+001 -1.9050333e+001  3.5284700e+003
 -2.2248333e+001 -1.9491667e+001  3.5094700e+003
 -2.2294167e+001 -2.0114067e+001  3.5371400e+003
 -2.2351500e+001 -2.0868667e+001  3.5698500e+003
 -2.2536000e+001 -2.1296500e+001  3.5315100e+003
 -2.3106167e+001 -2.1131333e+001  3.4889800e+003
 -2.2913167e+001 -2.0523667e+001  3.4917100e+003
 -2.2875667e+001 -1.9864167e+001  3.5248600e+003
 -2.2852167e+001 -1.9212667e+001  3.5083600e+003
 -2.2714500e+001 -1.8588833e+001  3.5031600e+003
 -2.2710667e+001 -1.7872333e+001  3.4493900e+003
 -2.2651167e+001 -1.7203000e+001  3.4367600e+003
 -2.2274333e+001 -1.6585500e+001  3.4999800e+003
 -2.2224333e+001 -1.5872000e+001  3.4727200e+003
 -2.2821333e+001 -1.5862333e+001  3.4150400e+003
 -2.2906500e+001 -1.6556833e+001  3.4682900e+003
 -2.3131667e+001 -1.7511000e+001  3.3462800e+003
 -2.3442333e+001 -1.8401000e+001  3.4632900e+003
 -2.3495833e+001 -1.9331667e+001  3.4845800e+003
 -2.3691167e+001 -2.0154000e+001  3.4795400e+003
 -2.3844167e+001 -2.0988167e+001  3.5013600e+003
 -2.4409500e+001 -2.0187500e+001  3.4414400e+003
 -2.4950667e+001 -2.0724500e+001  3.4502300e+003
 -2.4805000e+001 -1.9804333e+001  3.4546000e+003
 -2.4143767e+001 -1.9332783e+001  3.4638000e+003
 -2.4148833e+001 -1.8357833e+001  3.4018500e+003
 -2.3405167e+001 -1.6821333e+001  3.3572100e+003
 -2.3185667e+001 -1.5881833e+001  3.3550200e+003
 -2.2999000e+001 -1.4989500e+001  3.4682100e+003
 -2.0813500e+001 -1.5871667e+001  3.5157300e+003
 -2.0795500e+001 -1.6782333e+001  3.4612100e+003
 -2.0352500e+001 -1.7510667e+001  3.4694200e+003
             NaN             NaN             NaN
 -2.0915833e+001 -1.7863000e+001  3.5162500e+003
 -2.0943833e+001 -1.8692167e+001  3.5432300e+003
 -2.1190167e+001 -1.9487167e+001  3.5319100e+003
 -2.0726333e+001 -1.9671167e+001  3.6050800e+003
 -2.0972833e+001 -2.0513500e+001  3.5665100e+003
 -2.0395000e+001 -2.1208333e+001  3.5894100e+003
