  7.4080000e+001  0.0000000e+000  3.3525000e+001
  7.4080000e+001  2.0000000e-001  3.3525000e+001
  7.4080000e+001  5.0000000e-001  3.3524000e+001
  7.4080000e+001  6.0000000e-001  3.3519000e+001
  7.4080000e+001  1.0000000e+000  3.3528000e+001
  7.4080000e+001  1.5000000e+000  3.3531000e+001
  7.4080000e+001  2.0000000e+000  3.3542000e+001
  7.4080000e+001  3.0000000e+000  3.3550000e+001
  7.4080000e+001  3.1000000e+000  3.3551000e+001
  7.7784000e+001  0.0000000e+000  3.3510000e+001
  7.7784000e+001  1.0000000e-001  3.3509000e+001
  7.7784000e+001  2.0000000e-001  3.3510000e+001
  7.7784000e+001  3.0000000e-001  3.3509000e+001
  7.7784000e+001  6.0000000e-001  3.3509000e+001
  7.7784000e+001  1.0000000e+000  3.3509000e+001
  7.7784000e+001  1.5000000e+000  3.3509000e+001
  7.7784000e+001  2.0000000e+000  3.3504000e+001
  7.7784000e+001  2.9000000e+000  3.3513000e+001
  7.7784000e+001  3.0000000e+000  3.3513000e+001
  7.7784000e+001  3.9000000e+000  3.3512000e+001
  7.7784000e+001  4.9000000e+000  3.3506000e+001
  7.7784000e+001  5.0000000e+000  3.3506000e+001
  7.7784000e+001  5.9000000e+000  3.3528000e+001
  7.7784000e+001  6.9000000e+000  3.3604000e+001
  7.7784000e+001  7.5000000e+000  3.3650000e+001
  7.7784000e+001  8.4000000e+000  3.3716000e+001
  7.7784000e+001  1.0000000e+001  3.3820000e+001
  7.7784000e+001  1.2000000e+001  3.3842000e+001
  9.4452000e+001  0.0000000e+000  3.3547000e+001
  9.4452000e+001  1.0000000e-001  3.3547000e+001
  9.4452000e+001  3.0000000e-001  3.3547000e+001
  9.4452000e+001  7.0000000e-001  3.3547000e+001
  9.4452000e+001  1.0000000e+000  3.3549000e+001
  9.4452000e+001  1.5000000e+000  3.3565000e+001
  9.4452000e+001  2.0000000e+000  3.3572000e+001
  9.4452000e+001  3.0000000e+000  3.3577000e+001
  9.4452000e+001  4.0000000e+000  3.3609000e+001
  9.4452000e+001  5.0000000e+000  3.3623000e+001
  9.4452000e+001  6.0000000e+000  3.3659000e+001
  9.4452000e+001  7.0000000e+000  3.3727000e+001
  9.4452000e+001  7.5000000e+000  3.3771000e+001
  9.4452000e+001  8.6000000e+000  3.3865000e+001
  9.4452000e+001  1.0000000e+001  3.3935000e+001
  9.4452000e+001  1.0200000e+001  3.3945000e+001
  1.0000800e+002  2.0000000e-001  3.3364000e+001
  1.0000800e+002  6.0000000e-001  3.3363000e+001
  1.0000800e+002  1.1000000e+000  3.3369000e+001
  1.0000800e+002  2.0000000e+000  3.3411000e+001
  1.0000800e+002  3.0000000e+000  3.3486000e+001
  1.0000800e+002  4.1000000e+000  3.3482000e+001
  1.0000800e+002  5.0000000e+000  3.3458000e+001
  1.0000800e+002  6.1000000e+000  3.3451000e+001
  1.0000800e+002  7.0000000e+000  3.3523000e+001
  1.0000800e+002  8.4000000e+000  3.3693000e+001
  1.0000800e+002  9.8000000e+000  3.3740000e+001
  1.0000800e+002  1.9800000e+001  3.4009000e+001
  1.0000800e+002  2.9800000e+001  3.4172000e+001
  1.0000800e+002  3.9800000e+001  3.4238000e+001
  1.0000800e+002  5.1200000e+001  3.4296000e+001
  1.0186000e+002  0.0000000e+000  3.3401000e+001
  1.0186000e+002  2.0000000e-001  3.3402000e+001
  1.0186000e+002  3.0000000e-001  3.3401000e+001
  1.0186000e+002  5.0000000e-001  3.3401000e+001
  1.0186000e+002  1.0000000e+000  3.3402000e+001
  1.0186000e+002  1.1000000e+000  3.3402000e+001
  1.0186000e+002  1.6000000e+000  3.3400000e+001
  1.0186000e+002  2.0000000e+000  3.3402000e+001
  1.0186000e+002  3.0000000e+000  3.3413000e+001
  1.0186000e+002  3.1000000e+000  3.3415000e+001
  1.0186000e+002  4.5000000e+000  3.3433000e+001
  1.0186000e+002  5.0000000e+000  3.3433000e+001
  1.0186000e+002  5.5000000e+000  3.3434000e+001
  1.0186000e+002  6.5000000e+000  3.3457000e+001
  1.0186000e+002  7.5000000e+000  3.3578000e+001
  1.0186000e+002  8.4000000e+000  3.3685000e+001
  1.0186000e+002  9.6000000e+000  3.3769000e+001
  1.0186000e+002  1.0000000e+001  3.3806000e+001
  1.0186000e+002  1.1100000e+001  3.3889000e+001
  1.0186000e+002  1.2500000e+001  3.3895000e+001
  1.0186000e+002  1.4300000e+001  3.3918000e+001
  1.0186000e+002  1.5000000e+001  3.3937000e+001
  1.0186000e+002  1.6800000e+001  3.3996000e+001
  1.0186000e+002  2.0000000e+001  3.4110000e+001
  1.0186000e+002  2.3000000e+001  3.4200000e+001
  1.0186000e+002  2.5000000e+001  3.4186000e+001
  1.0186000e+002  2.6900000e+001  3.4160000e+001
  1.0186000e+002  3.0000000e+001  3.4173000e+001
  1.0186000e+002  3.1800000e+001  3.4190000e+001
  1.0186000e+002  3.7800000e+001  3.4255000e+001
  1.0186000e+002  4.0000000e+001  3.4257000e+001
  1.0186000e+002  4.3700000e+001  3.4254000e+001
  1.0186000e+002  5.0000000e+001  3.4280000e+001
  1.0186000e+002  5.1700000e+001  3.4287000e+001
  1.1112000e+002  0.0000000e+000  3.3479000e+001
  1.1112000e+002  2.0000000e-001  3.3479000e+001
  1.1112000e+002  3.0000000e-001  3.3478000e+001
  1.1112000e+002  4.0000000e-001  3.3479000e+001
  1.1112000e+002  7.0000000e-001  3.3479000e+001
  1.1112000e+002  1.0000000e+000  3.3478000e+001
  1.1112000e+002  1.1000000e+000  3.3478000e+001
  1.1112000e+002  1.6000000e+000  3.3477000e+001
  1.1112000e+002  2.0000000e+000  3.3482000e+001
  1.1112000e+002  2.1000000e+000  3.3484000e+001
  1.1112000e+002  3.0000000e+000  3.3519000e+001
  1.1112000e+002  4.0000000e+000  3.3534000e+001
  1.1112000e+002  5.0000000e+000  3.3426000e+001
  1.1112000e+002  6.0000000e+000  3.3215000e+001
  1.1112000e+002  7.0000000e+000  3.3232000e+001
  1.1112000e+002  7.5000000e+000  3.3304000e+001
  1.1112000e+002  8.5000000e+000  3.3403000e+001
  1.1112000e+002  1.0000000e+001  3.3468000e+001
  1.1112000e+002  1.2000000e+001  3.3585000e+001
  1.1112000e+002  1.2500000e+001  3.3630000e+001
  1.1112000e+002  1.3900000e+001  3.3764000e+001
  1.1112000e+002  1.5000000e+001  3.3867000e+001
  1.1112000e+002  1.7000000e+001  3.3994000e+001
  1.1112000e+002  1.9900000e+001  3.4081000e+001
  1.1112000e+002  2.0000000e+001  3.4080000e+001
  1.1112000e+002  2.3000000e+001  3.4030000e+001
  1.1112000e+002  2.5000000e+001  3.4042000e+001
  1.1112000e+002  2.6900000e+001  3.4068000e+001
  1.1112000e+002  3.0000000e+001  3.4111000e+001
  1.1112000e+002  3.1900000e+001  3.4134000e+001
  1.1112000e+002  3.7900000e+001  3.4147000e+001
  1.1112000e+002  4.0000000e+001  3.4160000e+001
  1.1112000e+002  4.3800000e+001  3.4190000e+001
  1.1112000e+002  5.0000000e+001  3.4250000e+001
  1.1112000e+002  5.1800000e+001  3.4267000e+001
  1.1852800e+002  0.0000000e+000  3.3205000e+001
  1.1852800e+002  2.0000000e-001  3.3205000e+001
  1.1852800e+002  4.0000000e-001  3.3204000e+001
  1.1852800e+002  6.0000000e-001  3.3200000e+001
  1.1852800e+002  1.0000000e+000  3.3196000e+001
  1.1852800e+002  1.5000000e+000  3.3186000e+001
  1.1852800e+002  2.0000000e+000  3.3193000e+001
  1.1852800e+002  3.0000000e+000  3.3179000e+001
  1.1852800e+002  4.0000000e+000  3.3191000e+001
  1.1852800e+002  4.9000000e+000  3.3141000e+001
  1.1852800e+002  5.0000000e+000  3.3126000e+001
  1.1852800e+002  6.1000000e+000  3.3021000e+001
  1.1852800e+002  7.0000000e+000  3.3103000e+001
  1.1852800e+002  7.5000000e+000  3.3179000e+001
  1.1852800e+002  8.4000000e+000  3.3327000e+001
