BEA	5020	33.9015	-118.342	
BEA	5030	33.9016	-118.331	
BEA	5040	33.9016	-118.321	
BEA	5050	33.9017	-118.31	
BEA	5060	33.9017	-118.299	
BEA	5070	33.9018	-118.288	
BEA	5080	33.9018	-118.277	
BEA	5090	33.9019	-118.266	
BEA	600	33.9104	-118.364	
BEA	60100	33.9109	-118.256	
BEA	6010	33.9105	-118.353	
BEA	60110	33.9109	-118.245	
BEA	60120	33.911	-118.234	
BEA	60130	33.911	-118.223	
BEA	60140	33.911	-118.212	
BEA	60150	33.9111	-118.202	
BEA	60160	33.9111	-118.191	
BEA	60170	33.9112	-118.18	
BEA	60180	33.9112	-118.169	
BEA	60190	33.9112	-118.158	
BEA	6020	33.9105	-118.342	
BEA	6030	33.9106	-118.331	
BEA	6040	33.9106	-118.321	
BEA	6050	33.9107	-118.31	
BEA	6060	33.9107	-118.299	
BEA	6070	33.9108	-118.288	
BEA	6080	33.9108	-118.277	
BEA	6090	33.9108	-118.267	
BEA	700	33.9194	-118.364	
BEA	70100	33.9199	-118.256	
BEA	7010	33.9195	-118.353	
BEA	70110	33.9199	-118.245	
BEA	70120	33.92	-118.234	
BEA	70130	33.92	-118.223	
BEA	70140	33.92	-118.212	
BEA	70150	33.9201	-118.202	
BEA	70160	33.9201	-118.191	
BEA	70170	33.9201	-118.18	
BEA	70180	33.9202	-118.169	
BEA	70190	33.9202	-118.158	
BEA	7020	33.9195	-118.342	
BEA	7030	33.9196	-118.332	
BEA	7040	33.9196	-118.321	
BEA	7050	33.9197	-118.31	
BEA	7060	33.9197	-118.299	
BEA	7070	33.9197	-118.288	
BEA	7080	33.9198	-118.277	
BEA	7090	33.9198	-118.267	
BEA	800	33.9284	-118.364	
BEA	80100	33.9289	-118.256	
BEA	8010	33.9284	-118.353	
BEA	80110	33.9289	-118.245	
BEA	80120	33.9289	-118.234	
BEA	80130	33.929	-118.223	
BEA	80140	33.929	-118.213	
BEA	80150	33.9291	-118.202	
BEA	80160	33.9291	-118.191	
BEA	80170	33.9291	-118.18	
BEA	80180	33.9292	-118.169	
BEA	80190	33.9292	-118.158	
BEA	8020	33.9285	-118.342	
BEA	8030	33.9285	-118.332	
BEA	8040	33.9286	-118.321	
