$                                                  
-121.64077       42.00001
$segment
-121.58336       41.99892
-121.58826       41.99901
-121.59341       41.99902
-121.59695       41.99919
-121.59803       41.99924
-121.59936       41.99920
-121.60086       41.99915
-121.60208       41.99912
-121.60253       41.99911
-121.60581       41.99914
-121.60619       41.99916
-121.61110       41.99945
-121.61654       41.99951
-121.62181       41.99969
-121.62837       41.99977
-121.63840       41.99995
-121.64020       42.00000
$segment
-121.58336       41.99892
-121.58166       41.99886
-121.57976       41.99879
-121.57210       41.99863
-121.56277       41.99854
-121.55998       41.99854
-121.55839       41.99847
$segment
-121.55839       41.99847
-121.54881       41.99839
-121.53885       41.99830
$segment
-121.53885       41.99830
-121.53438       41.99826
$segment
-121.53438       41.99826
-121.52867       41.99820
-121.52132       41.99817
$segment
-121.52132       41.99817
-121.51915       41.99811
-121.51834       41.99810
$segment
-121.51834       41.99810
-121.51377       41.99807
-121.51115       41.99805
-121.50906       41.99803
-121.50470       41.99800
-121.50201       41.99798
-121.50144       41.99797
-121.50063       41.99797
-121.50000       41.99797
-121.49104       41.99786
-121.48526       41.99778
-121.48276       41.99775
-121.48224       41.99775
-121.48173       41.99773
-121.47138       41.99761
-121.46577       41.99754
-121.46261       41.99750
-121.46221       41.99750
-121.46101       41.99748
$segment
-121.46101       41.99748
-121.45090       41.99736
$segment
-121.45090       41.99736
-121.44691       41.99731
-121.44650       41.99730
$segment
-121.44650       41.99730
-121.44599       41.99730
$segment
-121.44599       41.99730
-121.43851       41.99720
$segment
-121.43851       41.99720
-121.43388       41.99715
-121.42694       41.99706
-121.42608       41.99705
-121.42198       41.99700
$segment
-121.42198       41.99700
-121.41717       41.99694
$segment
-121.41717       41.99694
-121.41640       41.99694
-121.41591       41.99694
-121.41502       41.99698
-121.40746       41.99701
-121.40648       41.99701
-121.40501       41.99702
-121.37920       41.99711
-121.37796       41.99711
-121.37500       41.99715
-121.35984       41.99681
-121.35915       41.99680
-121.34836       41.99673
-121.34218       41.99636
-121.33942       41.99634
-121.33463       41.99664
-121.33328       41.99678
-121.32977       41.99691
-121.31639       41.99742
-121.31539       41.99746
-121.30888       41.99773
-121.29617       41.99764
-121.29488       41.99763
-121.29413       41.99763
-121.28893       41.99762
-121.28574       41.99762
-121.26704       41.99767
-121.25945       41.99771
-121.25000       41.99769
-121.24910       41.99736
-121.24651       41.99717
-121.23309       41.99706
-121.20916       41.99684
-121.20783       41.99683
-121.20453       41.99680
-121.19973       41.99673
-121.19799       41.99672
-121.17959       41.99659
-121.17605       41.99656
-121.16648       41.99647
-121.15325       41.99647
-121.12500       41.99613
-121.10515       41.99543
-121.09552       41.99485
-121.09383       41.99478
-121.09214       41.99474
-121.07258       41.99432
-121.06385       41.99412
-121.05468       41.99391
-121.03826       41.99353
-121.03421       41.99344
-121.01799       41.99342
-121.00000       41.99335
-120.99272       41.99339
$segment
-120.99272       41.99339
-120.98883       41.99340
-120.98034       41.99344
-120.97303       41.99348
-120.96004       41.99354
-120.95792       41.99355
-120.94715       41.99360
-120.94660       41.99360
-120.93763       41.99364
-120.92641       41.99369
-120.90639       41.99377
-120.90583       41.99378
-120.89548       41.99382
-120.89005       41.99385
-120.87840       41.99390
$segment
-120.87840       41.99390
-120.87500       41.99391
-120.85418       41.99396
-120.85250       41.99400
-120.84098       41.99400
-120.83960       41.99400
-120.82858       41.99412
-120.82561       41.99421
-120.81850       41.99422
-120.81120       41.99430
-120.80890       41.99429
$segment
-120.80890       41.99429
-120.77980       41.99420
-120.77832       41.99418
-120.77776       41.99417
-120.77708       41.99416
-120.77667       41.99416
-120.76334       41.99398
$segment
-120.76334       41.99398
-120.75000       41.99380
-120.74744       41.99380
-120.70521       41.99389
-120.69975       41.99390
$segment
-120.69975       41.99390
-120.69930       41.99390
-120.69375       41.99384
-120.69286       41.99379
-120.69131       41.99380
-120.69034       41.99380
-120.65450       41.99340
-120.65216       41.99334
-120.65031       41.99330
$segment
-120.19678       41.99457
-120.18050       41.99470
-120.16501       41.99470
-120.15814       41.99470
-120.15410       41.99471
-120.15086       41.99471
-120.13262       41.99476
-120.12500       41.99479
-120.11950       41.99480
-120.11513       41.99482
-120.08993       41.99495
-120.08070       41.99500
-120.07134       41.99506
-120.07076       41.99506
-120.05609       41.99516
-120.05392       41.99517
-120.05129       41.99519
-120.04960       41.99520
-120.04714       41.99520
-120.04184       41.99521
-120.04073       41.99521
-120.03991       41.99521
-120.03629       41.99521
-120.03117       41.99522
-120.02008       41.99523
-120.01251       41.99524
$segment
-120.19945       41.99455
-120.19678       41.99457
$segment
-119.99811       41.99465
-120.00000       41.99525
-120.01251       41.99524
$segment
-120.24734       41.99360
-120.24385       41.99367
-120.23011       41.99395
-120.22750       41.99400
-120.22385       41.99408
-120.20510       41.99450
-120.19960       41.99454
$segment
-120.65031       41.99330
-120.64610       41.99320
-120.64299       41.99320
-120.62500       41.99320
-120.62315       41.99319
-120.61633       41.99320
-120.60453       41.99320
-120.60220       41.99320
-120.59105       41.99327
-120.59011       41.99328
-120.58911       41.99328
-120.57090       41.99340
-120.56870       41.99343
-120.54676       41.99376
-120.54390       41.99380
-120.53134       41.99383
-120.51904       41.99386
-120.50926       41.99388
-120.50732       41.99388
-120.50000       41.99390
-120.48695       41.99384
-120.45650       41.99370
-120.37690       41.99350
-120.37500       41.99349
-120.32747       41.99334
$segment
-120.32747       41.99334
-120.32533       41.99333
-120.32494       41.99324
$segment
-120.29187       41.99305
-120.29031       41.99312
-120.25000       41.99355
-120.24734       41.99360
$segment
-120.32494       41.99324
-120.32258       41.99326
-120.31989       41.99326
-120.31277       41.99324
-120.30613       41.99317
-120.30560       41.99317
-120.30278       41.99317
-120.29861       41.99316
-120.29696       41.99314
-120.29555       41.99310
-120.29337       41.99305
-120.29267       41.99305
-120.29187       41.99305
$segment
-121.45585       41.94191
-121.45577       41.94998
-121.45144       41.94996
-121.44642       41.95023
-121.44642       41.95360
-121.44651       41.96107
-121.44651       41.96515
-121.44650       41.97871
-121.44650       41.98814
-121.44650       41.99730
$segment
-121.45585       41.94138
-121.45585       41.94191
$segment
-123.51673       42.00101
-123.51714       42.00029
-123.51737       42.00000
-123.51794       41.99934
-123.51838       41.99898
-123.51907       41.99840
-123.51923       41.99799
-123.51929       41.99696
-123.51895       41.99602
-123.51858       41.99586
-123.51853       41.99557
-123.51868       41.99532
-123.51971       41.99498
-123.52074       41.99475
-123.52119       41.99455
-123.52166       41.99410
-123.52411       41.99314
-123.52538       41.99289
-123.52576       41.99285
-123.52634       41.99276
-123.52665       41.99266
-123.52692       41.99258
-123.52729       41.99242
-123.52773       41.99210
-123.52848       41.99177
-123.52928       41.99142
-123.53012       41.99124
-123.53128       41.99115
-123.53212       41.99118
-123.53266       41.99120
-123.53309       41.99109
-123.53371       41.99066
-123.53442       41.99018
-123.53507       41.98977
-123.53675       41.98876
-123.53739       41.98840
-123.53819       41.98777
-123.53871       41.98723
-123.53927       41.98653
-123.53955       41.98592
-123.53976       41.98547
-123.53978       41.98505
-123.53912       41.98423
-123.53847       41.98400
-123.53729       41.98317
-123.53690       41.98281
-123.53664       41.98257
-123.53670       41.98124
-123.53667       41.98075
-123.53673       41.98036
-123.53689       41.97991
-123.53683       41.97943
-123.53629       41.97894
-123.53567       41.97858
-123.53546       41.97841
-123.53542       41.97814
-123.53530       41.97768
-123.53512       41.97749
-123.53500       41.97598
-123.53490       41.97567
-123.53466       41.97480
-123.53458       41.97428
-123.53471       41.97374
-123.53497       41.97305
-123.53542       41.97243
-123.53577       41.97155
-123.53598       41.97078
-123.53586       41.97019
-123.53581       41.96985
-123.53576       41.96926
-123.53523       41.96869
-123.53419       41.96789
-123.53393       41.96738
-123.53335       41.96656
-123.53278       41.96577
-123.53265       41.96557
-123.53251       41.96472
-123.53243       41.96418
-123.53217       41.96370
-123.53204       41.96312
-123.53185       41.96213
-123.53170       41.96142
-123.53168       41.96084
-123.53180       41.95995
-123.53191       41.95937
-123.53210       41.95892
-123.53220       41.95819
-123.53236       41.95741
-123.53239       41.95663
-123.53236       41.95593
-123.53212       41.95555
-123.53217       41.95505
-123.53264       41.95477
-123.53339       41.95411
-123.53415       41.95330
-123.53513       41.95221
-123.53580       41.95127
-123.53648       41.95050
-123.53701       41.95012
-123.53764       41.94967
-123.53795       41.94926
-123.53827       41.94858
-123.53859       41.94789
-123.53912       41.94700
-123.53957       41.94622
-123.54025       41.94526
-123.54087       41.94451
-123.54199       41.94361
-123.54299       41.94291
-123.54356       41.94249
-123.54373       41.94210
-123.54356       41.94168
-123.54324       41.94117
-123.54304       41.94070
-123.54298       41.94033
-123.54343       41.93980
-123.54408       41.93933
-123.54462       41.93913
-123.54583       41.93888
-123.54649       41.93859
-123.54665       41.93835
-123.54668       41.93802
-123.54655       41.93718
-123.54649       41.93630
-123.54660       41.93545
-123.54685       41.93496
-123.54720       41.93422
-123.54767       41.93349
-123.54856       41.93270
-123.54988       41.93185
-123.55079       41.93136
-123.55144       41.93113
