100.30933	6.55498
100.30933	6.35498
100.50933	6.35498
100.70933	6.35498
100.30933	6.15498
100.50933	6.15498
100.70933	6.15498
100.90933	6.15498
102.10933	6.15498
102.30933	6.15498
100.50933	5.95498
100.70933	5.95498
100.90933	5.95498
102.10933	5.95498
102.30933	5.95498
100.50933	5.75498
100.70933	5.75498
100.90933	5.75498
101.30933	5.75498
101.50933	5.75498
101.70933	5.75498
101.90933	5.75498
102.10933	5.75498
102.30933	5.75498
102.50933	5.75498
95.30933	5.55498
95.50933	5.55498
95.70933	5.55498
100.50933	5.55498
100.70933	5.55498
100.90933	5.55498
101.10933	5.55498
101.30933	5.55498
101.50933	5.55498
101.70933	5.55498
101.90933	5.55498
102.10933	5.55498
102.30933	5.55498
102.50933	5.55498
102.70933	5.55498
95.30933	5.35498
95.50933	5.35498
95.70933	5.35498
95.90933	5.35498
100.30933	5.35498
100.50933	5.35498
100.70933	5.35498
100.90933	5.35498
101.10933	5.35498
101.30933	5.35498
101.50933	5.35498
101.70933	5.35498
101.90933	5.35498
102.10933	5.35498
102.30933	5.35498
102.50933	5.35498
102.70933	5.35498
102.90933	5.35498
103.10933	5.35498
95.30933	5.15498
95.50933	5.15498
95.70933	5.15498
95.90933	5.15498
96.10933	5.15498
96.30933	5.15498
96.50933	5.15498
96.70933	5.15498
96.90933	5.15498
97.10933	5.15498
97.30933	5.15498
97.50933	5.15498
100.50933	5.15498
100.70933	5.15498
100.90933	5.15498
101.10933	5.15498
101.30933	5.15498
101.50933	5.15498
101.70933	5.15498
101.90933	5.15498
102.10933	5.15498
102.30933	5.15498
102.50933	5.15498
102.70933	5.15498
102.90933	5.15498
103.10933	5.15498
95.50933	4.95498
95.70933	4.95498
95.90933	4.95498
96.10933	4.95498
96.30933	4.95498
96.50933	4.95498
96.70933	4.95498
96.90933	4.95498
97.10933	4.95498
97.30933	4.95498
97.50933	4.95498
97.70933	4.95498
100.50933	4.95498
100.70933	4.95498
100.90933	4.95498
101.10933	4.95498
101.30933	4.95498
101.50933	4.95498
101.70933	4.95498
101.90933	4.95498
102.10933	4.95498
102.30933	4.95498
102.50933	4.95498
102.70933	4.95498
102.90933	4.95498
103.10933	4.95498
103.30933	4.95498
95.50933	4.75498
95.70933	4.75498
95.90933	4.75498
96.10933	4.75498
96.30933	4.75498
96.50933	4.75498
96.70933	4.75498
96.90933	4.75498
97.10933	4.75498
97.30933	4.75498
97.50933	4.75498
97.70933	4.75498
97.90933	4.75498
100.70933	4.75498
100.90933	4.75498
101.10933	4.75498
101.30933	4.75498
101.50933	4.75498
101.70933	4.75498
101.90933	4.75498
102.10933	4.75498
102.30933	4.75498
102.50933	4.75498
102.70933	4.75498
102.90933	4.75498
103.10933	4.75498
103.30933	4.75498
95.70933	4.55498
95.90933	4.55498
96.10933	4.55498
96.30933	4.55498
96.50933	4.55498
96.70933	4.55498
96.90933	4.55498
97.10933	4.55498
97.30933	4.55498
97.50933	4.55498
97.70933	4.55498
97.90933	4.55498
100.70933	4.55498
100.90933	4.55498
101.10933	4.55498
101.30933	4.55498
101.50933	4.55498
101.70933	4.55498
101.90933	4.55498
102.10933	4.55498
102.30933	4.55498
102.50933	4.55498
102.70933	4.55498
102.90933	4.55498
103.10933	4.55498
103.30933	4.55498
95.90933	4.35498
96.10933	4.35498
96.30933	4.35498
96.50933	4.35498
96.70933	4.35498
96.90933	4.35498
97.10933	4.35498
97.30933	4.35498
97.50933	4.35498
97.70933	4.35498
97.90933	4.35498
98.10933	4.35498
100.70933	4.35498
100.90933	4.35498
101.10933	4.35498
101.30933	4.35498
101.50933	4.35498
101.70933	4.35498
101.90933	4.35498
102.10933	4.35498
102.30933	4.35498
102.50933	4.35498
102.70933	4.35498
102.90933	4.35498
103.10933	4.35498
103.30933	4.35498
96.10933	4.15498
96.30933	4.15498
96.50933	4.15498
96.70933	4.15498
96.90933	4.15498
97.10933	4.15498
97.30933	4.15498
97.50933	4.15498
97.70933	4.15498
97.90933	4.15498
98.10933	4.15498
100.70933	4.15498
100.90933	4.15498
101.10933	4.15498
101.30933	4.15498
101.50933	4.15498
101.70933	4.15498
101.90933	4.15498
102.10933	4.15498
102.30933	4.15498
102.50933	4.15498
102.70933	4.15498
102.90933	4.15498
103.10933	4.15498
103.30933	4.15498
96.50933	3.95498
96.70933	3.95498
96.90933	3.95498
97.10933	3.95498
97.30933	3.95498
97.50933	3.95498
97.70933	3.95498
97.90933	3.95498
98.10933	3.95498
98.30933	3.95498
100.70933	3.95498
100.90933	3.95498
101.10933	3.95498
101.30933	3.95498
101.50933	3.95498
101.70933	3.95498
101.90933	3.95498
102.10933	3.95498
102.30933	3.95498
102.50933	3.95498
102.70933	3.95498
102.90933	3.95498
103.10933	3.95498
103.30933	3.95498
96.50933	3.75498
96.70933	3.75498
96.90933	3.75498
97.10933	3.75498
97.30933	3.75498
97.50933	3.75498
97.70933	3.75498
97.90933	3.75498
98.10933	3.75498
98.30933	3.75498
98.50933	3.75498
98.70933	3.75498
100.90933	3.75498
101.10933	3.75498
101.30933	3.75498
101.50933	3.75498
101.70933	3.75498
101.90933	3.75498
102.10933	3.75498
102.30933	3.75498
102.50933	3.75498
102.70933	3.75498
102.90933	3.75498
103.10933	3.75498
103.30933	3.75498
97.10933	3.55498
97.30933	3.55498
97.50933	3.55498
97.70933	3.55498
97.90933	3.55498
98.10933	3.55498
98.30933	3.55498
98.50933	3.55498
98.70933	3.55498
98.90933	3.55498
99.10933	3.55498
101.10933	3.55498
101.30933	3.55498
101.50933	3.55498
101.70933	3.55498
101.90933	3.55498
102.10933	3.55498
102.30933	3.55498
102.50933	3.55498
102.70933	3.55498
102.90933	3.55498
103.10933	3.55498
103.30933	3.55498
97.30933	3.35498
97.50933	3.35498
97.70933	3.35498
97.90933	3.35498
98.10933	3.35498
98.30933	3.35498
98.50933	3.35498
98.70933	3.35498
98.90933	3.35498
99.10933	3.35498
99.30933	3.35498
101.30933	3.35498
101.50933	3.35498
101.70933	3.35498
101.90933	3.35498
102.10933	3.35498
102.30933	3.35498
102.50933	3.35498
102.70933	3.35498
102.90933	3.35498
103.10933	3.35498
103.30933	3.35498
97.30933	3.15498
97.50933	3.15498
97.70933	3.15498
97.90933	3.15498
98.10933	3.15498
98.30933	3.15498
98.50933	3.15498
98.70933	3.15498
98.90933	3.15498
99.10933	3.15498
99.30933	3.15498
99.50933	3.15498
99.70933	3.15498
101.30933	3.15498
101.50933	3.15498
101.70933	3.15498
101.90933	3.15498
102.10933	3.15498
102.30933	3.15498
102.50933	3.15498
102.70933	3.15498
102.90933	3.15498
103.10933	3.15498
103.30933	3.15498
97.50933	2.95498
97.70933	2.95498
97.90933	2.95498
98.10933	2.95498
98.30933	2.95498
98.50933	2.95498
98.70933	2.95498
98.90933	2.95498
99.10933	2.95498
99.30933	2.95498
99.50933	2.95498
99.70933	2.95498
99.90933	2.95498
101.50933	2.95498
101.70933	2.95498
101.90933	2.95498
102.10933	2.95498
102.30933	2.95498
102.50933	2.95498
102.70933	2.95498
102.90933	2.95498
103.10933	2.95498
103.30933	2.95498
95.70933	2.75498
95.90933	2.75498
97.70933	2.75498
97.90933	2.75498
98.10933	2.75498
98.30933	2.75498
98.50933	2.75498
98.70933	2.75498
98.90933	2.75498
99.10933	2.75498
99.30933	2.75498
99.50933	2.75498
99.70933	2.75498
99.90933	2.75498
101.50933	2.75498
101.70933	2.75498
101.90933	2.75498
102.10933	2.75498
102.30933	2.75498
102.50933	2.75498
102.70933	2.75498
102.90933	2.75498
103.10933	2.75498
103.30933	2.75498
103.50933	2.75498
96.10933	2.55498
96.30933	2.55498
97.70933	2.55498
97.90933	2.55498
98.10933	2.55498
98.30933	2.55498
98.50933	2.55498
98.70933	2.55498
98.90933	2.55498
99.10933	2.55498
99.30933	2.55498
99.50933	2.55498
99.70933	2.55498
99.90933	2.55498
100.10933	2.55498
100.30933	2.55498
101.90933	2.55498
102.10933	2.55498
102.30933	2.55498
102.50933	2.55498
102.70933	2.55498
102.90933	2.55498
103.10933	2.55498
103.30933	2.55498
103.50933	2.55498
103.70933	2.55498
97.70933	2.35498
97.90933	2.35498
98.10933	2.35498
98.30933	2.35498
98.50933	2.35498
98.70933	2.35498
98.90933	2.35498
99.10933	2.35498
99.30933	2.35498
99.50933	2.35498
99.70933	2.35498
99.90933	2.35498
100.10933	2.35498
100.30933	2.35498
102.10933	2.35498
102.30933	2.35498
102.50933	2.35498
102.70933	2.35498
102.90933	2.35498
103.10933	2.35498
103.30933	2.35498
103.50933	2.35498
103.70933	2.35498
103.90933	2.35498
97.30933	2.15498
98.30933	2.15498
98.50933	2.15498
98.70933	2.15498
98.90933	2.15498
99.10933	2.15498
99.30933	2.15498
99.50933	2.15498
99.70933	2.15498
99.90933	2.15498
100.10933	2.15498
100.30933	2.15498
100.50933	2.15498
100.90933	2.15498
101.10933	2.15498
102.50933	2.15498
102.70933	2.15498
102.90933	2.15498
103.10933	2.15498
103.30933	2.15498
103.50933	2.15498
103.70933	2.15498
103.90933	2.15498
98.50933	1.95498
98.70933	1.95498
98.90933	1.95498
99.10933	1.95498
99.30933	1.95498
99.50933	1.95498
99.70933	1.95498
99.90933	1.95498
100.10933	1.95498
100.30933	1.95498
100.50933	1.95498
100.70933	1.95498
100.90933	1.95498
101.10933	1.95498
101.30933	1.95498
101.50933	1.95498
101.70933	1.95498
102.70933	1.95498
102.90933	1.95498
103.10933	1.95498
103.30933	1.95498
103.50933	1.95498
103.70933	1.95498
103.90933	1.95498
104.10933	1.95498
98.70933	1.75498
98.90933	1.75498
99.10933	1.75498
99.30933	1.75498
99.50933	1.75498
99.70933	1.75498
99.90933	1.75498
100.10933	1.75498
100.30933	1.75498
100.50933	1.75498
100.70933	1.75498
100.90933	1.75498
101.10933	1.75498
101.30933	1.75498
101.50933	1.75498
101.70933	1.75498
103.10933	1.75498
103.30933	1.75498
103.50933	1.75498
103.70933	1.75498
103.90933	1.75498
104.10933	1.75498
98.90933	1.55498
99.10933	1.55498
99.30933	1.55498
99.50933	1.55498
99.70933	1.55498
99.90933	1.55498
100.10933	1.55498
100.30933	1.55498
100.50933	1.55498
100.70933	1.55498
100.90933	1.55498
101.10933	1.55498
101.30933	1.55498
101.50933	1.55498
101.70933	1.55498
102.10933	1.55498
103.50933	1.55498
103.70933	1.55498
103.90933	1.55498
104.10933	1.55498
97.30933	1.35498
97.50933	1.35498
98.90933	1.35498
99.10933	1.35498
99.30933	1.35498
99.50933	1.35498
99.70933	1.35498
99.90933	1.35498
100.10933	1.35498
100.30933	1.35498
100.50933	1.35498
100.70933	1.35498
100.90933	1.35498
101.10933	1.35498
101.30933	1.35498
101.50933	1.35498
101.70933	1.35498
101.90933	1.35498
102.10933	1.35498
102.30933	1.35498
103.50933	1.35498
103.70933	1.35498
103.90933	1.35498
97.50933	1.15498
97.70933	1.15498
98.90933	1.15498
99.10933	1.15498
99.30933	1.15498
99.50933	1.15498
99.70933	1.15498
99.90933	1.15498
100.10933	1.15498
100.30933	1.15498
100.50933	1.15498
100.70933	1.15498
100.90933	1.15498
101.10933	1.15498
101.30933	1.15498
101.50933	1.15498
101.70933	1.15498
101.90933	1.15498
102.10933	1.15498
102.30933	1.15498
104.10933	1.15498
104.50933	1.15498
97.50933	0.95498
97.70933	0.95498
97.90933	0.95498
99.10933	0.95498
99.30933	0.95498
99.50933	0.95498
99.70933	0.95498
99.90933	0.95498
100.10933	0.95498
100.30933	0.95498
100.50933	0.95498
100.70933	0.95498
